ids,label,phaidra
"['https://data.cerl.org/thesaurus/cnp01876248', 'https://viaf.org/viaf/27119039/', 'https://www.wikidata.org/wiki/Q55125048']","Kinckius, Johannes",https://pid.phaidra.org/vocabulary/5ZJ3-XQF2
[],"Lenz, Jacobus",https://pid.phaidra.org/vocabulary/WMFG-K3A6
[],Puecher,https://pid.phaidra.org/vocabulary/MFPW-V96A
"['https://data.cerl.org/thesaurus/cnp01259705', 'https://viaf.org/viaf/69085364/', 'https://www.wikidata.org/wiki/Q166623']","Van Oldenbarnevelt, Johan",https://pid.phaidra.org/vocabulary/665X-HN5B
"['https://viaf.org/viaf/88863426/', 'https://www.wikidata.org/wiki/Q359936', 'https://data.cerl.org/thesaurus/cnp01394609']","Spinola, Ambrogio",https://pid.phaidra.org/vocabulary/NAHA-84VQ
"['https://data.cerl.org/thesaurus/cnp00394852', 'https://viaf.org/viaf/31996761/', 'https://www.wikidata.org/wiki/Q9546']",al-Ghazali,https://pid.phaidra.org/vocabulary/NP5G-1SD7
"['https://viaf.org/viaf/50297726/', 'https://www.wikidata.org/wiki/Q29955740', 'https://data.cerl.org/thesaurus/cnp01433688']","Exner, Balthasar",https://pid.phaidra.org/vocabulary/478S-685W
[],De Roon,https://pid.phaidra.org/vocabulary/TWRS-HMQ8
"['https://viaf.org/viaf/89825396/', 'https://www.wikidata.org/wiki/Q403498', 'https://www.qalamos.net/receive/MyMssPerson_agent_00003250', 'https://isni.oclc.org/xslt/DB=1.2/CMD?ACT=SRCH&IKT=8006&TRM=ISN%3A0000%200001%202006%204106', 'https://d-nb.info/gnd/102412537']",al-Jawhari,https://pid.phaidra.org/vocabulary/GYTY-FJQ5
[],Menzel,https://pid.phaidra.org/vocabulary/F8VG-ERJK
[],"Franciotti, Nicolao",https://pid.phaidra.org/vocabulary/BKX4-GPC2
[],"Schlegel, Gregor",https://pid.phaidra.org/vocabulary/JB6R-ZGQU
"['https://viaf.org/viaf/62341245/', 'https://data.cerl.org/thesaurus/cnp01467369', 'https://www.wikidata.org/wiki/Q455874']",Regino of Prüm,https://pid.phaidra.org/vocabulary/KK7Z-EMXU
"['https://viaf.org/viaf/305214868/', 'https://www.wikidata.org/wiki/Q43706']","Chrysostomus, Johannes",https://pid.phaidra.org/vocabulary/7MR5-XQVQ
['https://brill.com/view/journals/orie/39/1/article-p1_1.xml?language=en'],"Willems, Adriaen",https://pid.phaidra.org/vocabulary/V498-NWXE
[],Cavellat,https://pid.phaidra.org/vocabulary/PC3V-NHBS
"['https://www.wikidata.org/wiki/Q1003677', 'https://viaf.org/viaf/61541619/', 'https://data.cerl.org/thesaurus/cnp01876384']","Belleforest, François de",https://pid.phaidra.org/vocabulary/3QJP-F65K
[],"Gerhart, Wilhelm",https://pid.phaidra.org/vocabulary/RH9K-KM5G
[],Gilles de Losche,https://pid.phaidra.org/vocabulary/ZBC2-JCE1
"['http://viaf.org/viaf/95301181', 'https://www.wikidata.org/wiki/Q133063', 'https://data.cerl.org/thesaurus/cnp01466934']",Gregory VII,https://pid.phaidra.org/vocabulary/XVY8-2PBQ
[],Sigismundus Aschenbrenner,https://pid.phaidra.org/vocabulary/AB6T-A5ZD
"['https://www.wikidata.org/wiki/Q111912', 'https://viaf.org/viaf/47545285/', 'https://data.cerl.org/thesaurus/cnp01881437', 'https://www.deutsche-biographie.de/pnd117653772.html']","Schweigger, Salomon",https://pid.phaidra.org/vocabulary/XDK1-62NN
"['http://viaf.org/viaf/34525450', 'http://www.wikidata.org/entity/Q1329036', 'https://data.cerl.org/thesaurus/cnp01337623']","Ehinger, Elias",https://pid.phaidra.org/vocabulary/NY7E-W09N
"['https://data.cerl.org/thesaurus/cnp01302092', 'https://viaf.org/viaf/14773105/', 'https://www.wikidata.org/wiki/Q9554']","Luther, Martin",https://pid.phaidra.org/vocabulary/F18N-DJWB
"['https://data.cerl.org/thesaurus/cnp00396342', 'https://www.wikidata.org/wiki/Q150586', 'https://viaf.org/viaf/15562150/']",Rudolf II,https://pid.phaidra.org/vocabulary/9JQR-88FN
"['https://data.cerl.org/thesaurus/cnp00405597', 'https://www.wikidata.org/wiki/Q158252', 'https://viaf.org/viaf/11125150/']",Elizabeth Stuart,https://pid.phaidra.org/vocabulary/T2FA-TY74
['https://viaf.org/viaf/40444121/'],"Garnefelt, Georgius",https://pid.phaidra.org/vocabulary/NR3V-JQH7
"['https://data.cerl.org/thesaurus/cnp02108497', 'https://viaf.org/viaf/300383990/', 'https://www.wikidata.org/wiki/Q1329310']",Eliezer ben Hurcanus,https://pid.phaidra.org/vocabulary/SQNM-M8YA
"['https://viaf.org/viaf/34756093/', 'https://dbe.rah.es/biografias/11951/antonio-herrera-y-tordesillas', 'https://www.wikidata.org/wiki/Q2030849', 'https://data.cerl.org/thesaurus/cnp00480691']","Herrera y Tordsillas, Antonio de",https://pid.phaidra.org/vocabulary/T8VH-W2GX
"['https://data.cerl.org/thesaurus/cnp01036921', 'https://www.wikidata.org/wiki/Q329213', 'https://viaf.org/viaf/272025412/']",Elisabeth von Hessen-Kassel,https://pid.phaidra.org/vocabulary/QQ25-TFXJ
"['https://www.wikidata.org/wiki/Q2712134', 'https://data.cerl.org/thesaurus/cnp00391268', 'https://viaf.org/viaf/22171968/']","Bertius, Petrus",https://pid.phaidra.org/vocabulary/V00K-312X
"['https://data.cerl.org/thesaurus/cnp01335157', 'https://www.wikidata.org/wiki/Q639331', 'http://viaf.org/viaf/27408919']","Rosweyde, Heribert",https://pid.phaidra.org/vocabulary/8V07-AQ32
"['https://data.cerl.org/thesaurus/cnp00395718', 'https://viaf.org/viaf/12358154/', 'https://www.wikidata.org/wiki/Q315804']","Magnus, Olaus",https://pid.phaidra.org/vocabulary/HNAD-8RP6
"['https://www.wikidata.org/wiki/Q27866234', 'https://viaf.org/viaf/84712276/', 'https://data.cerl.org/thesaurus/cnp02094221']","Popel von Lobkowitz, Wenzel Wilhelm",https://pid.phaidra.org/vocabulary/HK3V-ZGG0
[],"Köler, Hieronymus",https://pid.phaidra.org/vocabulary/9T20-5J2K
"['https://www.wikidata.org/wiki/Q722953', 'https://viaf.org/viaf/224699772/']",Severian of Gabala,https://pid.phaidra.org/vocabulary/4PVR-ANCC
"['https://data.cerl.org/thesaurus/cnp00397931', 'https://viaf.org/viaf/7441786/', 'https://www.wikidata.org/wiki/Q153586']",Christian IV,https://pid.phaidra.org/vocabulary/E1Y2-QT9U
"['https://data.cerl.org/thesaurus/cnp01359849', 'https://viaf.org/viaf/108675755/', 'https://www.wikidata.org/wiki/Q44011']",Gregory of Nazianzus,https://pid.phaidra.org/vocabulary/NDZ5-HQ8Q
"['https://data.cerl.org/thesaurus/cnp00395777', 'https://viaf.org/viaf/64038233/', 'https://www.wikidata.org/wiki/Q328850']","Masius, Andreas",https://pid.phaidra.org/vocabulary/B3C8-HF01
"['https://www.wikidata.org/wiki/Q463405', 'https://data.cerl.org/thesaurus/cnp00406135', 'https://viaf.org/viaf/49283224/']","Del Medigo, Elia",https://pid.phaidra.org/vocabulary/C4K9-791Y
"['https://data.cerl.org/thesaurus/cnp00417195', 'https://www.wikidata.org/wiki/Q28816416', 'https://viaf.org/viaf/163701277/']","Woverius, Johannes",https://pid.phaidra.org/vocabulary/3J2Q-G4SR
[],"Ab Hove, Jacobus",https://pid.phaidra.org/vocabulary/HFZ8-VVAR
"['https://www.wikidata.org/wiki/Q188883', 'https://data.cerl.org/thesaurus/cnp01233114', 'https://viaf.org/viaf/100185827/']",Clement of Alexandria,https://pid.phaidra.org/vocabulary/2F7W-2PRE
"['https://www.wikidata.org/wiki/Q3175712', 'https://viaf.org/viaf/89488285/']","Serres, Jean de",https://pid.phaidra.org/vocabulary/AHD5-MAXY
"['http://viaf.org/viaf/56635500', 'https://www.wikidata.org/wiki/Q918731', 'https://data.cerl.org/thesaurus/cnp01875654']","Heinsius, Daniel",https://pid.phaidra.org/vocabulary/WC4E-CR97
['https://www.archivinformationssystem.at/detail.aspx?id=3299684'],"Starzer, Michael",https://pid.phaidra.org/vocabulary/REWQ-XQCX
[],Stegerin,https://pid.phaidra.org/vocabulary/1QTR-80JV
"['https://viaf.org/viaf/7440154/', 'https://www.wikidata.org/wiki/Q99371', 'https://data.cerl.org/thesaurus/cnp00904698']","Besold, Christopher",https://pid.phaidra.org/vocabulary/35PD-6CXK
"['https://viaf.org/viaf/88994375/', 'https://data.cerl.org/thesaurus/cnp00485274']","Ebert, Theodor",https://pid.phaidra.org/vocabulary/GXTV-QYMG
[],"Willems, Johannes",https://pid.phaidra.org/vocabulary/S21X-B1NB
"['http://viaf.org/viaf/120726862', 'https://data.cerl.org/thesaurus/cnp01876559']","Canisius, Henricus",https://pid.phaidra.org/vocabulary/2MDG-D5EG
['https://data.cerl.org/thesaurus/cni00028035'],"Albin, Johann",https://pid.phaidra.org/vocabulary/KXNG-SD38
"['https://www.wikidata.org/wiki/Q150611', 'https://data.cerl.org/thesaurus/cnp01466896', 'https://viaf.org/viaf/51698517/']",Ferdinand I,https://pid.phaidra.org/vocabulary/Z0MC-T9WQ
"['https://d-nb.info/gnd/1043075194/about', 'https://data.cerl.org/thesaurus/cnp02089148', 'http://viaf.org/viaf/317276847']","Spey, Rutger",https://pid.phaidra.org/vocabulary/YA4X-20W1
"['https://data.cerl.org/thesaurus/cnp00401215', 'https://www.wikidata.org/wiki/Q54054']",Władysław IV Vasa,https://pid.phaidra.org/vocabulary/XYJJ-EKNM
[],"Hooft, Jacob",https://pid.phaidra.org/vocabulary/35S8-SEJD
[],ha-Rav Rabbenu Rabbi Zalman,https://pid.phaidra.org/vocabulary/CDB3-KG31
"['https://viaf.org/viaf/39379538/', 'https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D136285422', 'https://www.wikidata.org/wiki/Q55193193', 'https://data.cerl.org/thesaurus/cnp01439430']","Lange, Johann",https://pid.phaidra.org/vocabulary/D7KG-9J8F
[],"Strachan of the Mearns, Georges",https://pid.phaidra.org/vocabulary/PXWS-ZEC4
"['https://viaf.org/viaf/10632263/', 'https://www.wikidata.org/wiki/Q67190', 'https://data.cerl.org/thesaurus/cnp01004792']",Ernst II,https://pid.phaidra.org/vocabulary/AYZ2-TT8D
[],Fürstenberg,https://pid.phaidra.org/vocabulary/73K9-WJA0
"['https://viaf.org/viaf/89770781/', 'https://www.wikidata.org/wiki/Q8011', 'https://data.cerl.org/thesaurus/cnp01316451']",Avicenna,https://pid.phaidra.org/vocabulary/DGWN-VT8J
[],"Prachel, Peter",https://pid.phaidra.org/vocabulary/NMDP-365S
"['https://viaf.org/viaf/268955446/', 'https://data.cerl.org/thesaurus/cnp01259316', 'https://www.wikidata.org/wiki/Q41523']",Plutarch,https://pid.phaidra.org/vocabulary/DMRK-QJHH
"['https://www.wikidata.org/wiki/Q1440822', 'https://viaf.org/viaf/12528641/', 'https://data.cerl.org/thesaurus/cnp01880288']","Bongars, Jacques",https://pid.phaidra.org/vocabulary/4HMM-VDMS
"['http://viaf.org/viaf/22159293', 'https://data.cerl.org/thesaurus/cnp00397854', 'https://www.wikidata.org/wiki/Q1393426']","Du Perron, Jacques David",https://pid.phaidra.org/vocabulary/PWQV-YNP0
"['https://d-nb.info/gnd/120617544', 'https://data.cerl.org/thesaurus/cnp00418862', 'https://www.wikidata.org/wiki/Q4585036', 'https://viaf.org/viaf/79189275/']",Ahmed Bican Yazıcıoğlu,https://pid.phaidra.org/vocabulary/9QN1-AS0Z
[],"Bakai, Benedictus",https://pid.phaidra.org/vocabulary/J60S-711W
['https://m.wikidata.org/wiki/Q2651114'],"Requesens, Alfons de",https://pid.phaidra.org/vocabulary/WWKJ-VVRZ
"['https://data.cerl.org/thesaurus/cnp00580983', 'https://viaf.org/viaf/14789098/', 'https://www.wikidata.org/wiki/Q1243948']","Bérulle, Pierre de",https://pid.phaidra.org/vocabulary/MTWB-7550
"['https://www.wikidata.org/wiki/Q470914', 'https://viaf.org/viaf/273335435/', 'https://data.cerl.org/thesaurus/cnp00287375']",Avenzoar,https://pid.phaidra.org/vocabulary/F9QV-2RE4
['https://www.wikidata.org/wiki/Q44079'],Cyril of Alexandria,https://pid.phaidra.org/vocabulary/VMGV-ZMDJ
['https://www.wikidata.org/wiki/Q1821925'],"Hulsius, Levinus",https://pid.phaidra.org/vocabulary/VJXB-VMHH
[],,http://www.w3.org/2004/02/skos/core#Collection
[],Duque de Lerma,https://pid.phaidra.org/vocabulary/G622-Y8BK
[],Müller,https://pid.phaidra.org/vocabulary/FXVM-9C37
[],Judaeus Constantinopolitaus,https://pid.phaidra.org/vocabulary/3ZYV-8V20
[],"Topliz, Lambertius",https://pid.phaidra.org/vocabulary/B1CS-T37F
"['https://data.cerl.org/thesaurus/cnp01880807', 'https://viaf.org/viaf/89764391/', 'https://www.wikidata.org/wiki/Q3385354']","Grégoire, Pierre",https://pid.phaidra.org/vocabulary/58C7-FQ40
"['https://www.wikidata.org/wiki/Q1312086', 'https://viaf.org/viaf/64012440/']","De Thou, Jacques-Auguste",https://pid.phaidra.org/vocabulary/4Q3D-GSC5
"['https://www.wikidata.org/wiki/Q1279620', 'https://viaf.org/viaf/42635047/', 'https://data.cerl.org/thesaurus/cnp00540038']",Eberhard II,https://pid.phaidra.org/vocabulary/Y538-G5P0
"['https://www.wikidata.org/wiki/Q720', 'https://viaf.org/viaf/100172770/', 'https://data.cerl.org/thesaurus/cnp00547841']",Gengis Khan,https://pid.phaidra.org/vocabulary/11NG-FT16
"['https://data.cerl.org/thesaurus/cnp01037459', 'http://viaf.org/viaf/8179803', 'https://www.wikidata.org/wiki/Q57206']",Maximilian I,https://pid.phaidra.org/vocabulary/BQD3-EMDA
"['https://d-nb.info/gnd/124901352', 'https://data.cerl.org/thesaurus/cnp01097888', 'https://viaf.org/viaf/10791423/', 'https://www.wikidata.org/wiki/Q1484842']","Hornmold, Sebastian Hornmold",https://pid.phaidra.org/vocabulary/3NKP-FNCJ
"['https://viaf.org/viaf/66806872/', 'https://data.cerl.org/thesaurus/cnp01302049', 'https://www.wikidata.org/wiki/Q8018']",Augustine,https://pid.phaidra.org/vocabulary/XX7R-H5V0
['https://www.wikidata.org/wiki/Q364379'],Horapollon,https://pid.phaidra.org/vocabulary/X18J-JTRX
"['https://data.cerl.org/thesaurus/cnp01362973', 'https://viaf.org/viaf/22286869/', 'https://www.wikidata.org/wiki/Q1698186']","Posthius, Johannes",https://pid.phaidra.org/vocabulary/AT2R-1D2T
['https://www.wikidata.org/wiki/Q15787377'],"Beck von Leopoldsdorf, Hieronymus",https://pid.phaidra.org/vocabulary/V8CC-ZYBT
"['https://www.wikidata.org/wiki/Q55890403', 'https://data.cerl.org/thesaurus/cnp01164960', 'http://viaf.org/viaf/81418440']","Smend, Oswalld",https://pid.phaidra.org/vocabulary/CYKZ-E6D0
"['https://viaf.org/viaf/268175280/', 'https://data.cerl.org/thesaurus/cnp00296924', 'https://www.wikidata.org/wiki/Q311452']",Albert VII,https://pid.phaidra.org/vocabulary/44P6-MY8E
"['https://data.cerl.org/thesaurus/cnp01105046', 'https://portal.dnb.de/opac.htm?method=simpleSearch&query=idn%3D119747243&cqlMode=true', 'https://viaf.org/viaf/8204260/']","Louffius, Jordanus",https://pid.phaidra.org/vocabulary/PJR3-TR83
"['https://data.cerl.org/thesaurus/cnp00587447', 'https://viaf.org/viaf/18484553/', 'https://www.wikidata.org/wiki/Q355327']",Safi of Safavi,https://pid.phaidra.org/vocabulary/EE6G-SYA5
['https://www.wikidata.org/wiki/Q456649'],Maximus of Tyre,https://pid.phaidra.org/vocabulary/JVHB-N1MM
"['https://www.wikidata.org/wiki/Q532384', 'https://data.cerl.org/thesaurus/cnp01302796', 'https://viaf.org/viaf/71412338/']","Hessus, Helius Eobanus",https://pid.phaidra.org/vocabulary/MT4A-QD7W
[],"Chifflet, Claude",https://pid.phaidra.org/vocabulary/1S47-VPJJ
[],"Huysmannus, Guilielmus",https://pid.phaidra.org/vocabulary/8EAX-CY1U
['https://www.wikidata.org/wiki/Q31845'],Arrian of Nicomedia,https://pid.phaidra.org/vocabulary/Y1ZB-BWR9
[],Sebastian Tengnagel's uncle,https://pid.phaidra.org/vocabulary/FH1B-R4DF
[],"Nigroni, Francesco",https://pid.phaidra.org/vocabulary/79JK-G1V8
[],Norton,https://pid.phaidra.org/vocabulary/30MT-27Z5
"['https://data.cerl.org/thesaurus/cnp01422350', 'https://www.wikidata.org/wiki/Q3845070', 'https://viaf.org/viaf/231893780/']",Manuel de Acevedo y Zúñiga,https://pid.phaidra.org/vocabulary/R9HP-D1XA
"['https://viaf.org/viaf/42769155/', 'https://isni.org/isni/0000000108923326', 'https://data.cerl.org/thesaurus/cnp01875742', 'https://www.wikidata.org/wiki/Q2537143']","Lernutius, Janus",https://pid.phaidra.org/vocabulary/CQVB-63G0
[],"Naverius, Lambertus",https://pid.phaidra.org/vocabulary/YKBZ-4ZQF
['https://www.wikidata.org/wiki/Q170512'],Apuleius,https://pid.phaidra.org/vocabulary/CD29-B0NU
"['https://viaf.org/viaf/100186624/', 'https://www.wikidata.org/wiki/Q311405', 'https://data.cerl.org/thesaurus/cnp01318629']","Vega, Garcilaso de la",https://pid.phaidra.org/vocabulary/FE95-J76M
"['https://viaf.org/viaf/56627664/', 'https://data.cerl.org/thesaurus/cnp01231871', 'https://www.wikidata.org/wiki/Q469171']","Borromeo, Federico",https://pid.phaidra.org/vocabulary/E2RS-0R53
"['https://www.wikidata.org/wiki/Q892143', 'https://data.cerl.org/thesaurus/cni00050056', 'http://viaf.org/viaf/77391']","Vulcanius, Bonaventura",https://pid.phaidra.org/vocabulary/7ESC-7NKY
[],Rabbi Ya‘aqov Ashkenazi,https://pid.phaidra.org/vocabulary/S398-0FEF
"['https://www.wikidata.org/wiki/Q366652', 'https://viaf.org/viaf/37254372/', 'https://data.cerl.org/thesaurus/cnp00906743']",Johann Georg I,https://pid.phaidra.org/vocabulary/9YED-1WJZ
[],"Van Wyningen, Jan",https://pid.phaidra.org/vocabulary/V73B-8CHN
"['https://data.cerl.org/thesaurus/cnp01323680', 'https://www.wikidata.org/wiki/Q55194450', 'https://viaf.org/viaf/46783913/']","Weyssenburger, Wolfgang",https://pid.phaidra.org/vocabulary/NBMD-ADSX
['https://www.wikidata.org/wiki/Q142999'],Eusebius of Caesarea,https://pid.phaidra.org/vocabulary/CERE-3WDZ
"['https://data.cerl.org/thesaurus/cnp01255839', 'https://viaf.org/viaf/88640422/', 'https://www.wikidata.org/wiki/Q58662', 'https://isni.oclc.org/xslt/DB=1.2/CMD?ACT=SRCH&IKT=8006&TRM=ISN%3A0000%200001%201816%202508']",Petrus Apianus,https://pid.phaidra.org/vocabulary/FMEZ-1J2C
"['https://viaf.org/viaf/41947965/', 'https://www.wikidata.org/wiki/Q940706', 'https://data.cerl.org/thesaurus/cnp00955898']","Teixeira, Pedro",https://pid.phaidra.org/vocabulary/5AGM-3H6J
"['https://viaf.org/viaf/71521316/', 'https://www.wikidata.org/wiki/Q158256', 'https://data.cerl.org/thesaurus/cnp00917939']",Isabella Clara Eugenia,https://pid.phaidra.org/vocabulary/5J7H-68QQ
"['https://data.cerl.org/thesaurus/cnp00397665', 'https://www.wikidata.org/wiki/Q695234', 'https://viaf.org/viaf/77109699/']","Longueval, Charles Bonaventure de",https://pid.phaidra.org/vocabulary/4A32-M2XM
"['https://www.wikidata.org/wiki/Q3127978', 'https://data.cerl.org/thesaurus/cnp01157222', 'https://viaf.org/viaf/80999506/']","Liechtenstein, Hartmann von",https://pid.phaidra.org/vocabulary/GS1H-NPXV
[],Giovanni Paolo,https://pid.phaidra.org/vocabulary/JNTC-63HH
[],"Reihen, Conradus",https://pid.phaidra.org/vocabulary/V6MA-A0FJ
[],Simone il Salisburghese,https://pid.phaidra.org/vocabulary/CX5S-ENRK
"['https://www.wikidata.org/wiki/Q71394', 'https://viaf.org/viaf/49372318/', 'https://data.cerl.org/thesaurus/cnp00170178']",Ibn Khallikan,https://pid.phaidra.org/vocabulary/NT0R-5CXW
"['https://data.cerl.org/thesaurus/cnp01313262', 'https://viaf.org/viaf/66459039/', 'https://www.idref.fr/122872967', 'https://www.wikidata.org/wiki/Q3787391']","Van Giffen, Hubert",https://pid.phaidra.org/vocabulary/4FR5-RCY8
"['https://data.cerl.org/thesaurus/cnp01303090', 'https://viaf.org/viaf/27173507/', 'https://www.wikidata.org/wiki/Q62663']","Pirckheimer, Willibald",https://pid.phaidra.org/vocabulary/9TS1-KA6B
"['https://viaf.org/viaf/29833013/', 'https://www.wikidata.org/wiki/Q63419', 'https://data.cerl.org/thesaurus/cnp00404231']","Clüver, Philipp",https://pid.phaidra.org/vocabulary/F8XG-6Y7X
[],"Wolff, Jacob",https://pid.phaidra.org/vocabulary/CS3X-NYVR
[],Kellenus,https://pid.phaidra.org/vocabulary/MWPE-ZFGW
"['https://viaf.org/viaf/352137/', 'https://data.cerl.org/thesaurus/cnp01238830', 'https://www.wikidata.org/wiki/Q3157628']","Pontanus, Jacobus",https://pid.phaidra.org/vocabulary/A2YC-N7R6
[],"Wolfart, Johannes",https://pid.phaidra.org/vocabulary/QMJT-YNKY
[],"Pichler, Casparus",https://pid.phaidra.org/vocabulary/H5N6-CH89
[],"Le Bé, Guillaume",https://pid.phaidra.org/vocabulary/CZ6X-THVT
[],"Willems, Arnold",https://pid.phaidra.org/vocabulary/M46V-73S9
[],Wees,https://pid.phaidra.org/vocabulary/GHSS-S6E9
[],"Rayd, Hieronymus",https://pid.phaidra.org/vocabulary/8367-XB70
"['https://data.cerl.org/thesaurus/cnp01877448', 'http://viaf.org/viaf/121020365', 'https://www.wikidata.org/wiki/Q52221429']",Matthias,https://pid.phaidra.org/vocabulary/EFGC-WF51
"['https://www.wikidata.org/wiki/Q1168867', 'https://data.cerl.org/thesaurus/cnp00399484', 'https://viaf.org/viaf/27110486/']","Sánchez, Tomás",https://pid.phaidra.org/vocabulary/WRW4-ZN94
"['https://viaf.org/viaf/17232170/', 'https://data.cerl.org/thesaurus/cnp01238027', 'https://www.wikidata.org/wiki/Q435547']","Osiander, Andreas",https://pid.phaidra.org/vocabulary/86QH-NAVA
"['https://www.wikidata.org/wiki/Q691402', 'https://data.cerl.org/thesaurus/cnp00942507', 'https://viaf.org/viaf/42764/']",Philip IV,https://pid.phaidra.org/vocabulary/TVM6-2AZV
"['https://viaf.org/viaf/14778504/', 'https://data.cerl.org/thesaurus/cnp01467362', 'https://www.wikidata.org/wiki/Q154526']",Einhard,https://pid.phaidra.org/vocabulary/AN9W-DH6F
['https://www.wikidata.org/wiki/Q2947695'],"Lang von Langenfels, Philipp",https://pid.phaidra.org/vocabulary/XYSR-3RXQ
[],Pighius,https://pid.phaidra.org/vocabulary/XSWM-N21J
"['https://data.cerl.org/thesaurus/cnp00943794', 'https://viaf.org/viaf/307158035/', 'https://www.wikidata.org/wiki/Q160116']",Alexander III,https://pid.phaidra.org/vocabulary/MQ9Z-8SNA
"['https://viaf.org/viaf/49560557/', 'https://www.wikidata.org/wiki/Q2217059', 'https://data.cerl.org/thesaurus/cnp01350014']","Wecker, Johannes Jacob",https://pid.phaidra.org/vocabulary/2Q4S-7KHW
"['https://www.wikidata.org/wiki/Q1377629', 'https://data.cerl.org/thesaurus/cnp00976244', 'https://viaf.org/viaf/175393012/']",Mirchond,https://pid.phaidra.org/vocabulary/35KT-2ZTN
"['https://www.wikidata.org/wiki/Q40746', 'https://viaf.org/viaf/122089820/', 'https://data.cerl.org/thesaurus/cnp00391066']",John Sigismund,https://pid.phaidra.org/vocabulary/9YDH-YTKC
[],"De Vooght van Ryneveld, Jodocus",https://pid.phaidra.org/vocabulary/523G-WQJJ
"['https://viaf.org/viaf/262737778/', 'https://data.cerl.org/thesaurus/cnp01235861', 'https://www.wikidata.org/wiki/Q311822']",Guilielmus Tyrensis,https://pid.phaidra.org/vocabulary/WDH0-2QYN
[],"Steinius, Nicolaus",https://pid.phaidra.org/vocabulary/D6M5-6BZH
[],"Rattes, Johannes",https://pid.phaidra.org/vocabulary/XPV5-Q9PQ
"['https://viaf.org/viaf/86140464/', 'https://data.cerl.org/thesaurus/cnp01172803', 'https://www.wikidata.org/wiki/Q84654']",Louis Henry,https://pid.phaidra.org/vocabulary/V65P-CZ0C
[],"Sennyey, Pongrác",https://pid.phaidra.org/vocabulary/VVHZ-BP0K
"['https://data.cerl.org/thesaurus/cnp01333595', 'https://www.wikidata.org/wiki/Q65334', 'https://viaf.org/viaf/9902179/']","Remy, Nicolas",https://pid.phaidra.org/vocabulary/ZQTV-R8B2
[],"Klimannus, Bartholomäus",https://pid.phaidra.org/vocabulary/SFGW-5H7J
"['https://www.wikidata.org/wiki/Q3074895', 'https://viaf.org/viaf/61582494/', 'https://data.cerl.org/thesaurus/cnp00124382']","Mármol Carvajal, Luis de",https://pid.phaidra.org/vocabulary/DSMH-RKR3
['https://www.wikidata.org/wiki/Q7235'],Sophocles,https://pid.phaidra.org/vocabulary/JRQE-7TSG
[],"Reginaldus, Nicolaus",https://pid.phaidra.org/vocabulary/N1ZQ-2CCX
"['https://www.wikidata.org/wiki/Q191734', 'https://viaf.org/viaf/103646160/', 'https://data.cerl.org/thesaurus/cnp01875630']",Gregory of Nyssa,https://pid.phaidra.org/vocabulary/TFZ5-HTFU
"['https://viaf.org/viaf/34798911/', 'https://data.cerl.org/thesaurus/cnp00352181']","Herwart von Hohenburg, Hans Friedrich",https://pid.phaidra.org/vocabulary/ADJN-9RGE
[],Arminius,https://pid.phaidra.org/vocabulary/N5YT-J9F8
"['https://viaf.org/viaf/100218411/', 'https://www.wikidata.org/wiki/Q711589']","Savile, Henry",https://pid.phaidra.org/vocabulary/1ZBS-A9NK
[],Théodore de Juges,https://pid.phaidra.org/vocabulary/X27Z-H6B7
"['https://data.cerl.org/thesaurus/cnp00575184', 'https://viaf.org/viaf/17302763/', 'https://www.wikidata.org/wiki/Q203829']",Charles I,https://pid.phaidra.org/vocabulary/EZ27-8ZER
"['https://www.wikidata.org/wiki/Q44024', 'https://data.cerl.org/thesaurus/cnp00394120', 'https://viaf.org/viaf/105155222/']",Athanasius of Alexandria,https://pid.phaidra.org/vocabulary/BSRT-H38R
[],"Van Egmond, Nicolas",https://pid.phaidra.org/vocabulary/WNCM-NQ51
['https://www.wikidata.org/wiki/Q6216297'],"Wild, Johann",https://pid.phaidra.org/vocabulary/KAR1-K9XJ
['https://www.wikidata.org/wiki/Q174929'],Tertullian,https://pid.phaidra.org/vocabulary/YTDM-PZ1T
['https://www.wikidata.org/wiki/Q61631'],"Wolf, Hieronymus",https://pid.phaidra.org/vocabulary/QHGA-ZT97
[],"Pruneau, Jacobus",https://pid.phaidra.org/vocabulary/X8QY-3W6K
[],Dr. Dalner,https://pid.phaidra.org/vocabulary/GHDW-VFDK
[],"Van Wyningen, Jan (the Younger)",https://pid.phaidra.org/vocabulary/14XH-HPR2
[],"Laconius, Gebualdus",https://pid.phaidra.org/vocabulary/JKEJ-BK6C
"['http://viaf.org/viaf/140912', 'https://www.wikidata.org/wiki/Q55124140', 'https://data.cerl.org/thesaurus/cnp01345962']","Dornau, Caspar",https://pid.phaidra.org/vocabulary/4W3E-68C0
['https://www.wikidata.org/wiki/Q183417'],Chiron,https://pid.phaidra.org/vocabulary/38J5-ZY1B
"['https://viaf.org/viaf/108225831/', 'https://data.cerl.org/thesaurus/cnp01238749', 'https://www.wikidata.org/wiki/Q82778']",Pliny the Elder,https://pid.phaidra.org/vocabulary/QYMP-YV29
"['https://viaf.org/viaf/265397758/', 'https://www.wikidata.org/wiki/Q160362', 'https://data.cerl.org/thesaurus/cnp00396680']",Theophrastus,https://pid.phaidra.org/vocabulary/3EPS-B3J5
[],"Haunoldt, Nicolas",https://pid.phaidra.org/vocabulary/J68X-QNM0
